current_ratio,quick_ratio,return_on_assets,return_on_equity,gross_margin,net_profit_margin,debt_to_equity,earnings_per_share,free_cash_flow,firm_size,market_cap,volatility,analyst_sentiment,pre_announcement_price,post_announcement_price,abnormal_return,stock_movement
1.9544641495909234,1.635890461105259,0.25993333827490905,0.04271643134432185,0.6478449721333082,0.09324052111743783,1.0938310275862484,-1.4502463004504091,2706361.544370766,12.064642026969686,24772535424.70047,0.04725066509605352,0.8367107205834616,104.00657152841718,102.30568221930822,-0.016353671543189303,0
1.7502790410126547,2.3309765951760837,-0.09127064128980421,-0.15898807981402485,0.34864360214066326,0.23584679680020496,1.0924952002617019,0.4948331509476529,1737955.5429343912,8.194368485083446,10979912516.76944,0.02591514349909474,0.17454588350349654,91.42768475898825,90.06564372897404,-0.014897468240661196,0
1.4407041084356922,0.5678919571715977,0.16551587447023566,0.2702559054904644,0.31499687698162027,0.4147609483983973,0.17894624562077444,3.233562771954845,4364548.215547073,11.294713969673714,26760925425.639606,0.04812064704161771,0.07081470138576451,147.7182906594996,151.0657488942334,0.022661095114144797,1
2.146076368389235,1.8948405344936798,0.28535777368542015,-0.028545005244376392,0.4056519860331156,0.3001564684752084,0.8359681710138271,1.8548338128635624,1987215.083085915,9.362788744077003,18527286158.311344,0.038111315086638994,0.4002190955388112,108.2121370819836,116.18997953735031,0.07372410036891283,1
1.1068864934344922,1.0946980147451015,0.12406727338473678,0.05966012775955759,0.32026579259007437,0.16123779403985086,1.706569597134404,3.717553587020432,4050852.2541729137,12.357728403540632,3823482459.0261755,0.011680230696752477,0.5769221385996435,136.68735827991787,139.47995446238258,0.02043053737819582,1
1.44271822677748,2.3487923907530606,0.2747289848132367,0.21126632993314098,0.5361919216458517,0.4718720686364827,1.7123072439893205,4.717145033264638,3808112.3496214915,10.424961422887497,91021110494.19888,0.04627491327276211,0.854916958559771,145.32923963662898,140.2605776309007,-0.03487709712375567,-1
1.6059960552461219,2.4421164903307355,-0.0790968482855905,-0.0005263057107727787,0.6130323422741427,0.33154712034549905,0.198475329839362,3.5486373372613196,1463028.9280901393,9.52788229663913,1814090007.5002608,0.029378912361327704,0.9742425255217365,117.53546270086592,108.02200969941431,-0.08094112859932205,-1
1.8033539652774793,2.388532978226868,0.06751732762966456,-0.16604860631197063,0.5365460654556085,0.45809912171753,0.1814417654956617,2.2266215519062733,380506.9511448501,10.588194678447174,73872132289.37146,0.028413079391113316,0.43949251256986366,104.8938678518675,99.04537251016896,-0.05575631313317438,-1
2.52738711506463,1.4484284333149275,0.004063116384820459,0.024352628207688187,0.6121752236246747,0.21655278396329938,0.5253909540038706,1.4533911163666633,1436492.7953586262,9.909790095226345,16062640805.032137,0.03265866423918537,0.06044692298527021,50.35108509106506,50.535419029715264,0.0036609725156234174,0
1.2392823207483916,2.2240853019786266,0.19232838599229193,0.3666691496165821,0.398496081103737,0.05534256487588374,1.749532125107987,-1.7195163955621333,3957304.254651321,10.82150532334915,91310732577.9604,0.01597538187084912,0.7491155790258707,54.001964073900595,52.232515405674214,-0.03276637616003979,-1
1.9313157645099457,2.189098797070141,0.29251883619889874,0.18504063837913498,0.27815848535443044,-0.06830398818116681,0.2578051701469979,4.890253851698289,365795.21491635405,8.572664341631741,89386798019.3987,0.028766641942695945,0.5651732562239374,70.08512160511164,70.76833837428323,0.009748385299537863,0
2.1033120514964936,1.1382009464865113,0.0026120249776991206,0.20288748920032418,0.568975473698796,0.3356509108903103,1.4399936052548925,0.6843678580252979,2146618.075146496,12.984952514062755,65736213490.55647,0.04324508866870983,0.44789134484446314,68.60084318559953,66.70429049903085,-0.02764620081181161,-1
0.902190907983995,2.1578309483013545,0.16166984058962977,0.17936929218258396,0.3802372525707769,-0.02721820119667953,0.20233123922620644,-0.9344025025819325,3836580.487764485,10.127779388483589,67551180830.25991,0.010619298365500613,0.30926887879218967,75.47587951998453,71.4826528918406,-0.052907321564720576,-1
2.1365986741831646,0.5740152694309852,-0.020760946896103943,-0.08060471662433792,0.5356354126145662,0.08166507696318029,1.2462757074956508,2.6669619877751973,1120864.8507702728,9.741153198536843,1528575054.9991658,0.020916686412974853,0.5023985278435357,80.49346376976608,75.75629612065426,-0.05885158157265359,-1
1.1751530721120416,1.692539756964106,0.12613210182864396,0.0510003184613681,0.3353219709908828,0.21948254473033843,0.7121345982382896,-0.009981976331784548,2853257.822016184,11.551049241581325,98502285045.2466,0.010098183457753769,0.33867960445703094,86.00654935507282,92.7251853660993,0.07811772546866164,1
0.943113504567615,0.9600176745754061,0.0855729946753345,0.250563879017991,0.24061481740333635,0.23864995266784858,1.577827925931734,2.100447896517333,473789.4442928871,9.819497032476662,87905427754.00563,0.026628452365993933,0.7570118677473603,92.05376900688765,96.14550265255286,0.04444938745918229,1
2.8875481819573334,0.7411337715545576,0.28880213185261483,-0.13917626146810452,0.6962908977438816,0.2603499181922816,0.4673808976507272,2.107375354912138,-344323.3277910404,12.166371525143788,89615516347.27911,0.03913262041974939,0.5438936964926411,59.886633845601466,65.06837859281951,0.08652589759139777,1
2.9243904727640304,0.6539064032584183,0.14341090907858664,-0.03328833434617262,0.27810075396529965,-0.000246801790179621,1.2784036587799197,1.120108746320084,3766305.350557138,10.271353621802126,66265209168.03632,0.041950873164585144,0.876847774154112,54.236193195278204,55.700437263744114,0.026997545037755085,1
2.578474165856215,1.8925775517562795,0.0398025488347275,-0.03420853492048781,0.6942104969817404,0.12784244289298924,0.4713650691517699,3.8528303088152986,-406188.2595477591,11.597792066327175,35133905936.79912,0.04780759044508027,0.5435439146494421,117.39444490730234,114.87051477083995,-0.021499570430741903,-1
1.4701502921814156,1.1797499275361323,-0.054361686044826656,0.05921135655670362,0.6886399662832237,0.27031653627018004,1.4273205662243076,-0.1452305691118987,628288.3704775076,8.537266082209433,89471216259.9576,0.03434018451883146,0.23826241333993003,103.73348248430777,110.59722060450166,0.06616704612449693,1
1.0148786508140446,1.949533543057523,-0.03950126850602618,0.3882212445653111,0.5969090519540198,0.4818913187802708,1.7473560691214975,1.140428141324139,4130656.5319846403,12.230595927775559,29860175886.96804,0.02018507466611582,0.8510918822321445,94.41442022201196,94.25831541318836,-0.0016534000680883773,0
2.3053126583267454,0.6307126815978847,-0.009873228019505964,-0.15949847198970685,0.5297114810409987,0.33657868261981316,0.2536035982535201,1.7638449001368004,1078815.7224720032,11.67858993389055,56708442790.87808,0.04696591796546796,0.5572190449300439,113.44399411683523,114.69665274131376,0.01104208851451777,0
1.768335486227123,1.1305806756612207,0.0003866645361191995,0.11122059662835704,0.4889035251255423,0.45356225425637464,1.733191377191007,2.6453730453710973,4838272.0970849665,9.058583892309828,10873366262.044357,0.041012630155215044,0.20684103814356125,132.76794072035403,132.48365548922982,-0.002141218953775887,0
1.0684841166585135,1.5789825847506744,0.24024642313645514,-0.09238119079267372,0.6330507726889173,0.35732723498850616,1.1871505088285959,3.487802953539126,4878406.008643159,8.726430048728933,92273607383.14227,0.03297713932012578,0.6235078099562221,92.76929091162046,79.10018017124844,-0.14734521096420067,-1
1.8893892022447945,2.0814463296779273,0.12448911531300996,0.3824059272458466,0.344719760809744,0.2550301813354402,0.25422098173404795,0.7636509801477924,609656.1227213403,9.581461743628122,14936275319.35012,0.03782560862875744,0.35771676494242755,114.11194650519793,123.26791829909834,0.08023675061474252,1
0.8756547464534805,1.1375050058641398,0.10935636454974659,-0.13201789716352147,0.4338406062424385,0.015214021481806714,0.855083710719424,2.5223286086761725,-754130.6665006573,12.880352930159521,23264783767.310318,0.04697265420029717,0.8444056122920658,145.35722238351588,148.92577087170412,0.024550197297887624,1
2.8005048845733205,1.7517827528740182,-0.05409245125231302,0.04216060141695477,0.5096949846832509,0.3000113911355078,0.3217205869701958,-0.9457233285203661,3230379.7052322747,9.284157872835292,56255281654.69328,0.03849576113891687,0.4532997386465428,133.96244958615608,136.17164484435355,0.016491153043425463,0
1.3693159595200373,2.2719554964723745,0.244055877339774,0.24273099090076378,0.4055952379347455,0.2740277395759442,1.400695777733139,4.52853670379735,1705919.0158900623,10.280636044733166,76645207021.08517,0.02473498030338936,0.7264413581074167,92.60008105024095,92.31405763158001,-0.0030888031135280266,0
2.2575490255787605,1.7317263763646091,0.18912572128339347,0.2227326568164672,0.413743227045134,0.26148150227435984,1.5177362688358993,0.6814116449470249,-395482.93624254223,8.150101128586682,62315779287.693596,0.03852112809156387,0.09553620763623716,114.4716837814743,115.40707667029115,0.008171391019306648,0
1.4857643673967043,0.9659189495072675,-0.07293265523999937,0.053637182136359374,0.3651423337510422,0.19387152079294442,0.2115930405455979,3.1066499538350687,3245136.913868257,9.986137647831162,23981257367.21546,0.011611126509415514,0.3960243463023462,67.70709219159397,65.68509119292202,-0.029863946792312447,-1
1.9441496465911838,0.548801563113076,0.18313403889190746,0.007914500771630972,0.482115908342268,0.21719396239356534,1.0122797053892887,-1.8576124268247565,-812950.5453284726,10.856600077165513,1093361210.221543,0.02545662247322325,0.9832414364723987,106.05221848950899,109.32169889885951,0.030828967615363446,1
2.0027626145552153,2.2401977478018598,0.11741528693705844,0.03856742713172237,0.625287264007558,0.10066551627086243,1.6292501120518343,-0.5636899996663511,4221180.142953453,12.765623062539825,75957907450.43648,0.02625292127382317,0.8084602894771483,148.13282911384428,138.45162032955102,-0.06535491721995654,-1
1.2066798021561596,0.5425388217007743,-0.06730986170128869,-0.041434242104816416,0.30076418900315643,0.2115876155853819,1.872326083101993,1.4095778102650458,-168084.8253201777,10.583680224700322,98535525265.19827,0.016673529376833387,0.15994080236692865,101.83151152025223,102.77889300648621,0.009303421623527253,0
2.933086181082029,2.249403345368399,0.08332025661146258,-0.07680023677592011,0.6672165193767207,0.018533543407086933,1.02703573348354,4.1477672741264255,-236128.72751965,12.09553663088844,81181398910.30295,0.010923419222070806,0.2777640494772551,142.7638299190147,146.7724488909969,0.028078673528555243,1
2.505292211394452,1.557874268054424,0.09387851485201879,0.089823818535334,0.5445438268741147,0.383104638416226,1.900558447222814,1.69078604965474,54033.78781150724,10.735638212844503,46560455197.50492,0.015335249465509713,0.3298158088563611,90.73349205032608,89.8321948366078,-0.009933456691145185,0
2.866897671441216,2.378135397025792,-0.0336901839346897,-0.038879746359435585,0.611636606340015,0.011466172819224671,1.0713779409120596,4.509093376057153,4761598.1509524,8.20392506717759,90472958878.51155,0.0361848598318822,0.6503655604954457,149.88448271846312,152.66384908003602,0.018543389623551263,0
2.7686201709408276,2.0975664715473306,0.27827925880011295,-0.027523001061649927,0.4780953463150058,-0.04902022606632016,0.7883809891998159,1.3865782760795744,3159016.1615230762,9.57504137594887,41574919638.71665,0.042091552654547504,0.7569947594896556,107.92200352275577,102.57266383420908,-0.04956671961171257,-1
2.1153799533843873,2.495868221066675,0.23999014859226478,0.1940536380847343,0.5897583507120316,0.1617476158142944,1.696406257105791,1.4331436771516497,3808229.2127818204,10.877747539155516,52968474340.10329,0.04952813970907897,0.7495266088079098,54.22689942359345,51.60820986529398,-0.048291338544798175,-1
2.8281233170508573,1.2014236309034203,0.16760893493164333,0.38112239901993544,0.20810019866973362,0.29498446370363707,0.9859654209161781,-1.1617724804962768,1385809.914396518,12.752969829655623,48235846972.17264,0.02385454012433977,0.5098740563064028,108.67547966913881,109.96174700281085,0.01183585605131966,0
0.9946835045142229,2.034376577862254,0.08491822440024288,0.16218232033562507,0.6091902123897676,0.1626300949601248,0.9438050211290461,3.6185937090655385,1017876.3650297334,12.295651798756166,45314763393.88697,0.03397516889044407,0.8108205378381512,77.45726956795966,80.08519974362109,0.03392748273105255,1
1.2311622973221195,1.3038618272184843,0.06470621663380341,-0.15381231976102022,0.22006942954268327,0.06605247917078516,0.9806249788196566,-0.27124211273056265,406904.04069901956,9.141778070894238,77743886160.09666,0.04748579867260488,0.43707808275747506,53.24813220358947,48.25647748918324,-0.09374328277508562,-1
0.8995000356031838,1.4597512406078177,0.16038938686038165,-0.1546498316875598,0.6449566881814313,0.23490271033426444,1.6935700037394907,4.297287425606205,1883888.1698744535,9.100549150095818,53150121819.67971,0.016681671253526105,0.1238805652955619,132.08533046946633,135.53289387449064,0.026101031755538302,1
1.5157267276791817,1.7550109264367402,0.11817274776276218,0.3708539325073396,0.6959813736193217,0.10820140124731994,1.6638830833761042,4.3757695423127725,2310972.401205011,9.005864835569504,32354995080.49639,0.03870582345370971,0.5644418416538133,77.5729636980756,75.4660761846039,-0.027160075018816864,-1
1.6550900373168607,2.2473542283726777,-0.07509075764724576,-0.021625525815599816,0.34703373108838886,0.45972061407597986,0.8070399848804224,4.603170783119048,2790649.0619165325,12.612494481512517,26557658598.189354,0.04019914932596653,0.9523013846011067,129.65485540464985,128.4049431361009,-0.009640304365370599,0
1.396967869902571,2.46816693839859,0.10500105950813268,-0.14475980835051475,0.30515927814289684,0.4535870837621433,0.66659971974105,1.6416134237216298,542711.0239921671,12.263330765508602,4736984379.775906,0.013559021434773536,0.7929936513925113,78.8217582955867,73.54260039539423,-0.06697589617825181,-1
2.6232225201342447,2.0365468277290364,0.2225614468931358,0.15942675229022896,0.5826816819290204,0.20142309198325728,0.9838560480782585,2.7396564934855103,4691924.485417943,11.874417161264745,58736321026.421555,0.0444499754073226,0.5787006476922424,69.43263538737743,66.47613392100301,-0.042580862009335446,-1
1.5848573187258965,1.3355335643346675,0.08369595103878322,0.1741892669741597,0.3265131704601266,0.0967303964109551,1.145545019474218,3.449611160431645,18550.989242815063,9.963675571121138,23766180124.702385,0.04252420188443376,0.6468056603490969,147.39355741044272,154.51358984215443,0.0483062662765154,1
1.418055921312238,1.3427140045541404,-0.07921736897829264,0.18910289207121295,0.6327811915861017,0.3422794483739834,0.4766744212559939,-1.0828976694467407,4793919.048598474,10.521903521493833,15665258279.621925,0.011336120263097379,0.9305620270355727,86.16453277550195,86.30611563872353,0.0016431686990105343,0
1.9939313829481469,1.975164603177783,0.21451127975361325,-0.03955878328547521,0.25142129607873837,-0.07797223391016002,1.5879101694311812,2.2067003649824803,-910863.2649549773,10.321658723975764,65729166418.94009,0.01364337659520206,0.4283427944349605,110.13762114431604,108.02970601483034,-0.019138920085477885,0
1.1100332949444778,0.9775542915366047,-0.01945448714561024,-0.190933589471315,0.26297759818967914,0.18486140362619072,0.9729655314648458,-1.7599146908768182,1886754.1509010736,9.266990537796863,68439716524.333336,0.011965075755674093,0.33139413894263736,110.99814928144716,110.35164970370268,-0.005824417631551789,0
2.5648333576588875,0.7209482262627893,0.0034483339552155157,0.3790092216726832,0.6895757775503077,0.1017940365622001,0.6680910968399192,1.482962583721081,1000207.0286993766,10.525140230743835,75463334333.50893,0.02338974127197449,0.977241565000449,106.04734821735018,108.64132905346119,0.02446059123321501,1
0.9640114160954959,1.209244315281553,-0.03411745862708164,-0.0494641725853385,0.5369194491350022,0.45232153106153283,0.21364198592798123,-0.916101228658408,1694740.4835815048,8.152482739263773,50854112737.52055,0.03037155962719705,0.8634431335103334,141.46957435212147,144.58540279595545,0.022024724808166862,1
2.971151260521138,1.0744779833081635,0.03208602594859902,0.20561577283152854,0.6234436122144764,-0.09279818363639047,0.47769032080721385,-0.7195395182654072,2423987.4738847343,8.659051867487296,89511405915.18477,0.03129390911818515,0.3230435846186024,117.44410713668685,117.00353318304954,-0.00375135001984009,0
2.4989384924526465,1.0926162409119802,0.20270060227545403,0.22397792192722582,0.362164688675759,0.2316889254310094,1.8985623435119674,0.5553329668482108,1613534.9480762542,12.432947980844732,93697932586.42456,0.020706670390777705,0.4637805973609228,90.37330041049302,95.31201651376551,0.05464795554483341,1
1.2371744993751794,0.9672155020998199,0.10775434380157495,0.16600445024769145,0.5382418747603022,0.34439814863997553,0.6101993736390532,1.027060167015521,1489081.1018095696,11.758398835157116,80929723039.45645,0.04646387546241097,0.41507812900779906,136.23803845242742,142.84873475460415,0.04852313184533338,1
0.8121486576719253,0.5841863792727238,-0.018047490339714978,-0.01225556347181106,0.49712091365429856,0.19101079251442474,0.33771857873407063,2.3622069717253105,3396340.4924798394,10.114342045295436,63923754718.81053,0.024730511594876527,0.14909567867143392,68.10628991159643,69.51395167446142,0.020668601456519917,1
2.594015142600635,0.5357478694668276,0.2511320312608164,-0.03734224774156053,0.5015750600614735,-0.04875818190236701,0.9213455833099864,-1.4790010709303902,3115257.650518788,10.585751811419385,31068374405.52768,0.0118220062386141,0.9578193238132591,104.42367576104175,104.70881391660843,0.002730589145503569,0
2.3550861564647576,2.4754447794720633,0.2518327419806117,0.1586009696216219,0.5412662297688607,0.48347683401674135,0.6141754867204974,1.5258423286621126,3999627.692215087,9.849994429799887,98311547240.4019,0.022009084461655455,0.4043124312197588,145.05503719437564,149.82242398943626,0.032866054755976905,1
2.4038157696901723,1.3555462674717247,0.24823137001840276,0.319657380167015,0.48767958656454924,0.21080625882565876,0.07031850054238831,-0.721624088228292,499753.8874369734,11.703899335803362,28139480552.001896,0.03124437690176622,0.875329082637908,112.53976298804128,114.30814204625968,0.015713371090059183,0
2.4967947627090807,1.2686532943193634,-0.004481515447384288,0.3680402373540374,0.414531184651333,0.26851174659140675,0.6462904345588345,2.0178262252221932,2657171.0585243814,11.920935896160398,21063035277.052673,0.026328872903529282,0.18935622768066507,131.6968450474876,138.6820461816372,0.05304000359029735,1
0.9628982338149988,1.8592945653861397,0.08049573767239523,-0.13645651735774544,0.3379613471902734,0.04196586962450438,1.0882172478789371,2.461832285828285,2511168.712357123,11.816425951015795,44773257264.8717,0.020953700763970365,0.5478708106372198,115.35607255451929,120.54456592663267,0.04497806883691548,1
1.5886246027973998,0.9365077757301283,0.29399586245635,-0.10710283244136809,0.5842906654566009,0.19009885106408228,1.1034247440399338,1.8969647958699771,1218426.8652361324,11.613058624172247,6627216500.526458,0.015252929990572697,0.02396138512426982,133.93708635378903,127.11798831757558,-0.05091269507088644,-1
1.0549119309552855,2.3999223679004507,0.20880499052399618,0.3668417552698479,0.3131362150015931,0.1574896951749931,0.7131178423537774,3.1680685733481537,1916345.2514160853,9.022521693463979,97870952002.5073,0.04276658000384919,0.7642204838423086,144.44878798452436,136.60548479405082,-0.05429815853708536,-1
2.6988275369263057,2.0726900288311043,-0.08913303150977608,0.24192113700087559,0.546177153077207,-0.055062494798809765,0.8946055125052013,0.3492647096863095,882692.8598343723,9.689849896202393,59254922085.22606,0.04984580968496768,0.5809138982462784,77.29217275327368,74.58211770681196,-0.03506247722020384,-1
2.1712558790206273,0.678822004624519,-0.07391816349580319,0.32979629489786394,0.31666641132466333,-0.03630378787151968,1.9310358364695328,3.355746141431916,-148933.61429808883,10.349227174918376,56138257074.75335,0.023181685340955285,0.6255895834697527,66.9661081256719,70.23451857890556,0.048806934503346236,1
1.5279756546758283,1.3351615515698567,0.08557255072493311,-0.0784204195187941,0.512665084977227,0.40248351177126473,0.7546969544606232,1.0293695719573557,282807.263976397,9.653964957138278,65923831710.072266,0.02526484176706416,0.05172088255465346,98.399075033254,90.64370767080963,-0.07881544983856233,-1
0.9398283706292521,2.2582366151243294,0.26368808234462404,0.15255152266564115,0.5735391335645144,0.04389197132395414,0.516453626519966,1.3892914882581775,-366918.1215927935,11.774701000791644,50205341129.94346,0.03472150098707828,0.2110383302086154,120.18624268242158,122.55846305082218,0.019737869455399536,0
1.484161107774457,2.3894640445828204,0.11548071918108568,0.22068375665048423,0.3093569444532696,0.01697496289917831,0.48693408813352024,2.5367148908274997,3098417.4511407446,9.646767621249774,4174288192.3596168,0.03873765898942166,0.07433087235358016,72.71912531822161,74.03731614194383,0.01812715455464799,0
1.5154033084588436,1.4348030224997395,0.09912500321371609,0.20806713126818366,0.22997165043065415,0.20294687075008352,0.9155292254082683,-1.8714913120054324,2964364.3586549093,8.691160433926687,61618817595.19928,0.025681181392143648,0.28891431580381177,50.410145043016705,53.34060790663434,0.05813240293430956,1
2.4051335923437414,1.7268227784214154,-0.057810520017347766,0.044891014520018896,0.26548687149708705,0.36124827881750776,1.5190402974338881,2.5779595499417383,4703638.2294792365,9.99520226024152,71901213818.68663,0.046197180679272615,0.627439007682151,84.29351158367054,85.05358065919354,0.009016934533194224,0
2.202626436981469,0.8340678921841505,0.16271204188971763,-0.19076306498521492,0.5029984836355127,-0.06283208885260726,0.4119763683769464,2.330096043504808,3378070.4818834476,12.899572163911902,42258157001.781265,0.03240015956915673,0.5661859843173752,146.88593354677886,137.02100528254303,-0.06716046952919517,-1
2.7518680336679187,2.482337252273953,0.2288412642400902,0.14975563408255793,0.6247232031128678,0.2460847517829535,1.4185922542815361,0.16892981727295941,-687724.9674632114,9.12940706466788,75972261635.0481,0.028015603056237237,0.6121498216133903,119.49674606058467,113.76475625485813,-0.0479677480324061,-1
1.8388728353562886,0.9633434027668868,0.05216800300302493,-0.04813907649223473,0.2224984106177122,-0.028473734295655986,0.04229964669883257,-1.3994400057035736,4305471.043573725,11.060793294716145,23473128634.50364,0.03586691012639621,0.5492512713778943,90.13254439412239,84.80573120156691,-0.059099776094891227,-1
1.0631073410642637,2.385463548270251,0.210244740370131,0.07015254768573426,0.567075629520823,-0.07812336950462893,0.837865955967892,-1.3634518506087119,4176050.977674355,10.164865249198531,22906382515.55222,0.04811215392996693,0.27302879567585936,69.25760973468404,67.3947740707126,-0.026897198316657104,-1
2.369138531890589,1.799293297984737,0.2857906615603246,0.37454860905029047,0.370659322975026,-0.06835362870266957,1.5517301304055737,4.4625662288966,1659921.9246361922,8.355122838246633,16980281781.069822,0.04178209177686822,0.24450749734442523,85.60896737547469,84.82606665954879,-0.00914507837119632,0
2.4737271069571745,1.7154735897577182,-0.01849341634892436,0.03942119058546084,0.4392641849597613,0.4004984649250648,0.6774659115488628,2.82495524858086,2515178.3031675294,10.439383029990298,37827481219.12702,0.011600525221404975,0.13705968353658127,66.98394333012479,63.08064987277652,-0.05827207631105282,-1
2.034809834652892,1.5253770220330172,0.10933185247789654,0.3038809639986561,0.6644297749227828,-0.029216509823163067,1.127474202890799,-1.1102817036048171,4856469.994835113,11.510821643241563,84854191503.51927,0.023292396429598385,0.8490708749034921,60.63058213129514,65.08893676187603,0.07353309953261453,1
2.4961277959000343,0.9613396234355174,0.014855183233830213,-0.08687563655044932,0.36598575236792275,-0.07290918135262484,0.4099584656518216,0.4970621851623447,2193826.1830889974,10.566099879139093,82963294152.75737,0.028821787398048908,0.6164793585412445,140.67423725725538,131.35258994972247,-0.06626406859762193,-1
1.8863503120016598,0.8530560640110165,0.21714176761353574,0.20347629881501733,0.43266846696974304,0.16273993228574737,1.4839907822523446,2.1473809573111753,4431930.970256538,12.360530318732906,38899596588.38688,0.02258070288836421,0.18651101250405977,149.76503383754735,159.8449950787275,0.06730517119312407,1
